Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,,,,,,,,,
2015,Eagle,Eggshells,Podocnemis ,sp.,,,,,,Turtle',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.593,0.009,30.0,10.881,2.0,0.142,,,90,,,,,,,,,,,
2021,Anderson,,,,,,,,,IPGP_100-A3,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.427,0.012,102.3,7.094,2.0,0.075,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,IPGP_250-A5,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.275,0.012,252.1,3.625,2.0,0.027,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,IPGP_350-A9,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.232,0.011,351.4,2.564,2.0,0.016,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,IPGP_80-1,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.495,0.011,80.2,8.009,1.0,0.045,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,ETH-1-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.178,0.011,1100.0,0.530,10.0,0.008,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,ETH-2-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.192,0.011,1100.0,0.530,10.0,0.008,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,HT_25C,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.610,0.012,25.0,11.249,2.0,0.149,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,HT_80C,A,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.487,0.012,80.0,8.018,2.0,0.090,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,AQUA_BORRA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.577,0.011,36.1,10.456,0.1,0.007,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,BUK_4,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.541,0.012,54.9,9.292,0.1,0.006,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,CANARIAN,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.584,0.013,33.8,10.614,0.1,0.007,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,CANNATOPPA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.628,0.013,11.0,12.385,0.1,0.009,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,IGAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.475,0.011,75.0,8.250,0.1,0.005,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LAPIGNA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.621,0.012,12.5,12.256,0.1,0.009,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,NG_2,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.505,0.012,60.4,8.988,0.1,0.005,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,P5_SUMMER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.633,0.012,12.0,12.299,0.1,0.009,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,P5_WINTER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.635,0.011,5.0,12.925,0.1,0.009,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,SARTEANO,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.594,0.012,20.7,11.581,0.1,0.008,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,SZAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.654,0.012,11.0,12.385,0.1,0.009,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,TURA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.409,0.012,95.0,7.378,0.1,0.004,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LF2012-9_7-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.663,0.018,2.5,13.161,1.0,0.095,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LF2012-D1-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.658,0.018,2.5,13.161,1.0,0.095,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LJ2010-12A-Z1A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.668,0.010,0.5,13.354,1.0,0.097,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LJ2010-12A-Z2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.673,0.015,0.5,13.354,1.0,0.097,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LJ2010-5B-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,11,0.676,0.011,0.5,13.354,1.0,0.097,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,LV26NOV10-2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.652,0.015,4.0,13.019,1.0,0.093,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_20C_9,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.604,0.013,23.0,11.402,0.3,0.025,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_20C_CA_11,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.615,0.011,23.0,11.402,0.3,0.026,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_21C_1,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.611,0.013,22.0,11.479,0.2,0.017,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_4C_3,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.650,0.013,6.0,12.833,0.1,0.005,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_4C_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.658,0.012,6.0,12.833,0.1,0.005,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_50C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.534,0.012,51.0,9.517,0.4,0.021,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_50C_7,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.518,0.012,54.0,9.343,2.0,0.112,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_50C_CA_11,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.527,0.012,50.0,9.576,0.7,0.044,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_60C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.491,0.012,66.0,8.694,2.3,0.117,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_70C_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.490,0.013,72.0,8.394,0.4,0.021,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_70C_CA_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.493,0.012,71.0,8.443,1.0,0.049,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_80C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.483,0.012,78.0,8.110,1.3,0.059,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_8C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.633,0.012,9.0,12.561,0.1,0.011,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_8C_6,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.648,0.012,9.0,12.561,0.2,0.013,,,70,,,,,,,,,,,
2021,Anderson,,,,,,,,,UWCP14_8C_CA_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.648,0.013,9.0,12.561,0.1,0.011,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA5_05,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.659,0.006,5.0,12.925,0.5,0.046,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA5_07,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,19,0.665,0.007,5.0,12.925,0.5,0.046,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA25,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.589,0.009,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA50,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.535,0.009,50.0,9.576,0.5,0.030,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA70,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.485,0.010,70.0,8.492,0.5,0.025,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA90,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,22,0.454,0.016,90.0,7.583,0.5,0.021,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA120,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.401,0.008,120.0,6.470,0.5,0.016,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA170,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,25,0.338,0.007,170.0,5.092,0.5,0.011,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA200,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.321,0.009,200.0,4.467,0.5,0.009,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA250_06,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,30,0.286,0.009,250.0,3.654,0.5,0.007,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA250_09,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,32,0.302,0.009,250.0,3.654,0.5,0.007,,,70,,,,,,,,,,,
2020,Jautzy,,,,,,,,,CA726,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,100,0.203,0.005,726.0,1.002,0.5,0.001,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,10C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.607,0.006,10.0,12.473,0.5,0.044,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.599,0.006,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,40C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.551,0.007,40.0,10.198,1.0,0.065,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,5C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.652,0.008,5.0,12.925,0.5,0.046,,,70,,,,,,,,,,,
2021,Lucarelli,,,,,,,,,8.3 - 5C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.655,0.006,10.0,12.473,0.5,0.044,,,70/90,8.3,,,,,,,,,,
2021,Lucarelli,,,,,,,,,8.3 - 10 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.634,0.005,15.0,12.044,0.5,0.042,,,70/90,8.3,,,,,,,,,,
2021,Lucarelli,,,,,,,,,8.3 - 15 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.629,0.006,25.0,11.249,0.5,0.038,,,70/90,8.3,,,,,,,,,,
2021,Lucarelli,,,,,,,,,8.3 - 25 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.591,0.010,25.0,11.249,0.5,0.038,,,70/90,9,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 2',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.556,0.011,40.0,10.198,1.0,0.065,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 3',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.561,0.008,40.0,10.198,1.0,0.065,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 4',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.543,0.006,40.0,10.198,1.0,0.065,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 1 25 C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.606,0.009,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 2 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.576,0.004,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 3 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.591,0.018,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 4 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,11,0.598,0.010,25.0,11.249,0.5,0.038,,,70,,,,,,,,,,,
2021,Defliese and Tripati,,,,,,,,,25C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,19,0.589,0.009,25.0,11.249,0.5,0.038,,,70/90,,,,,,,,,,,
2021,Defliese and Tripati,,,,,,,,,25C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.600,0.010,25.0,11.249,0.5,0.038,,,70/90,,,,,,,,,,,
2021,Defliese and Tripati,,,,,,,,,5C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,20,0.640,0.006,5.0,12.925,0.5,0.046,,,70/90,,,,,,,,,,,
2021,Defliese and Tripati,,,,,,,,,5C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.660,0.006,5.0,12.925,0.5,0.046,,,70/90,,,,,,,,,,,
2021,Defliese and Tripati,,,,,,,,,70C Aragonite,A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.536,0.016,70.0,8.492,1.0,0.049,,,70/90,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,70C Calcite,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.488,0.010,70.0,8.492,1.0,0.049,,,70/90,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-1,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.587,0.002,24.6,11.280,0.5,0.038,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-15,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.641,0.002,15.0,12.044,0.5,0.042,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-2,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.671,0.006,2.0,13.209,0.5,0.048,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-3 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.609,0.009,21.7,11.503,0.5,0.039,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-3 tube,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.607,0.007,21.7,11.503,0.5,0.039,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DSC-4 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.609,0.006,19.7,11.660,0.5,0.040,,,70,,,,,,,,,,,
this study,Tripati Lab Synthetics,,,,,,,,,DSC-4 stir bar,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.603,0.009,19.7,11.660,0.5,0.040,,,70,,,,,,,,,,,
2015,Tripati,,,,,,,,,25 hdi-1-2,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.614,0.008,25.0,11.249,0.5,0.038,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,25 evaps,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.599,0.003,25.0,11.249,0.5,0.038,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,NL_UCLA_10,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.602,0.014,27.0,11.100,0.5,0.037,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,NL_18,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.611,0.024,30.0,10.881,0.5,0.036,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,NL_1112,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.560,0.013,40.0,10.198,0.5,0.032,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,NL_353637,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.560,0.016,40.0,10.198,0.5,0.032,,,90,,,,,,,,,,,
2015,Tripati,,,,,,,,,NL_UCLA_4,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.526,0.006,50.0,9.576,0.5,0.030,,,90,,,,,,,,,,,
2021,Lucarelli ,,,,,,,,,DH-2 Average,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,74,0.566,0.003,33.7,10.621,0.8,0.055,,,70/90,,,,,,,,,,,
in prep,Griffiths,Hippoglossus,Hippoglossus,Hippoglossus hippoglossus,Hippoglossus,Hippoglossus hippoglossus,,,,AK-HIP',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.633,0.012,7.0,12.741,3.0,0.269,,,90,,,,,,,,,,,
in prep,Griffiths,Ophiodon,Ophiodon,Ophiodon elongatus,Ophiodon,Ophiodon elongatus,,,,AK-OPH',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.646,0.013,7.0,12.741,3.0,0.269,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,,BS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.637,0.022,17.7,11.821,0.7,0.057,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,,BS-SA-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.622,0.040,17.7,11.821,0.7,0.057,,,90,,,,,,,,,,,
in prep,Griffiths,Odontospis,Odontospis,Odontospis ferox,Odontospis,Odontospis ferox,,,,ODO-FER',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.643,0.010,13.5,12.170,4.5,0.373,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,STS-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,9,0.594,0.007,25.0,11.249,1.0,0.075,,,90,,,,,,,,,,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,,TS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.603,0.002,19.5,11.676,1.2,0.095,,,90,,,,,,,,,,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,,MK-NJ-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.603,0.011,20.0,11.636,4.0,0.311,,,90,,,,,,,,,,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,,JP-OXY',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.008,23.0,11.402,4.0,0.302,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus brevipinna,Carcharhinus,Carcharhinus brevipinna,,,,SP-FL-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.586,0.041,28.0,11.026,3.0,0.216,,,90,,,,,,,,,,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,,GAL-CUV',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,5,0.601,0.016,19.5,11.676,1.2,0.095,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,Long Aqua',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.593,0.013,23.6,11.356,1.0,0.076,,,90,,,,,,,,,,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,AQ-TAR,Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.583,0.007,26.0,11.174,1.0,0.074,,,90,,,,,,,,,,,
2007,Came,,Arctica,Arctica islandica,,,,,,S-1,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.633,0.014,8.0,12.651,1.2,0.107,,,25,,,,,,,,,,,
2007,Came,,Chlamys,Chlamys islandica,,,,,,S-6,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.646,0.003,3.6,13.056,1.2,0.112,,,25,,,,,,,,,,,
2007,Came,,Paphya,Paphya crassiscula,,,,,,S-7,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,,0.590,0.002,28.0,11.026,1.2,0.087,,,25,,,,,,,,,,,
2017,Came,,,,,,,,,4-86_5 D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.387,0.014,123.6,6.353,1.0,0.032,,,90,,,,,,,,,,,
2017,Came,,,,,,,,,4-86_5 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.362,0.009,175.9,4.959,7.3,0.157,,,90,,,,,,,,,,,
2017,Came,,,,,,,,,6-184 D2B,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.453,0.007,103.1,7.064,6.2,0.227,,,90,,,,,,,,,,,
2017,Came,,,,,,,,,6-216 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.347,0.006,129.4,6.171,8.5,0.253,,,90,,,,,,,,,,,
2017,Came,,,,,,,,,P184-D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.400,0.010,135.9,5.977,11.2,0.314,,,90,,,,,,,,,,,
2017,Came,,,,,,,,,R1-116-D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.424,0.028,73.4,8.327,3.2,0.152,,,90,,,,,,,,,,,
2021,Prasanna,Patagonotothen ramsayi,,,,,,,,11070_003,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.661,0.026,5.6,12.870,2.0,0.183,,,70,,,,,,,,,,,
2021,Prasanna,Lutjanus malabaricus,,,,,,,,26509,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.597,0.006,25.0,11.249,3.0,0.223,,,70,,,,,,,,,,,
2021,Prasanna,Coelorinchus coelorhynchus,,,,,,,,58251_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.644,0.012,9.7,12.499,2.0,0.175,,,70,,,,,,,,,,,
2021,Prasanna,Lutjanus synagris,,,,,,,,58825_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.578,0.014,27.0,11.100,10.0,0.704,,,70,,,,,,,,,,,
2021,Prasanna,Reinhardtius hippoglossoides,,,,,,,,58834_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.643,0.004,3.4,13.075,2.0,0.187,,,70,,,,,,,,,,,
2021,Prasanna,Gadus Morhua,,,,,,,,58835_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.646,0.008,7.5,12.696,2.0,0.179,,,70,,,,,,,,,,,
